"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2019","159.09","159.12","159.20","159.05","0.07K","0.04%"
"Mar 06, 2019","159.03","158.79","159.25","158.79","1.15K","0.21%"
"Mar 05, 2019","158.70","158.42","158.80","158.40","2.19K","0.13%"
"Mar 04, 2019","158.49","158.68","158.77","158.35","1.64K","-0.04%"
"Mar 01, 2019","158.56","158.96","158.96","158.48","0.86K","-0.26%"
"Feb 28, 2019","158.97","158.96","159.17","158.90","0.39K","0.04%"
"Feb 27, 2019","158.91","159.14","159.28","158.80","0.47K","-0.13%"
"Feb 26, 2019","159.12","159.32","159.32","158.98","0.17K","-0.01%"
"Feb 25, 2019","159.14","159.03","159.16","158.96","0.11K","-0.10%"
"Feb 22, 2019","159.30","159.10","159.32","159.02","0.05K","0.22%"
"Feb 21, 2019","158.95","158.89","158.97","158.76","0.07K","-0.01%"
"Feb 20, 2019","158.96","159.13","159.14","158.87","0.12K","-0.04%"
"Feb 19, 2019","159.03","158.96","159.23","158.96","0.05K","-0.01%"
"Feb 18, 2019","159.04","159.17","159.19","158.99","0.03K","-0.04%"
