"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 18, 2015","111.48","111.47","111.65","111.36","21.57K","0.05%"
"Jun 17, 2015","111.42","111.36","111.56","111.35","20.97K","0.08%"
"Jun 16, 2015","111.33","111.23","111.41","111.05","40.11K","0.00%"
"Jun 15, 2015","111.33","111.68","111.68","111.17","41.13K","-0.37%"
"Jun 12, 2015","111.74","111.95","111.95","111.53","43.78K","-0.20%"
"Jun 11, 2015","111.96","111.96","112.06","111.88","36.75K","-0.03%"
"Jun 10, 2015","111.99","111.98","112.01","111.81","25.89K","-0.01%"
"Jun 09, 2015","112.00","112.04","112.06","112.00","9.57K","-0.04%"
"Jun 08, 2015","112.04","112.01","112.04","111.99","19.99K","0.04%"
"Jun 05, 2015","112.00","112.31","112.37","112.00","31.00K","-0.28%"
"Jun 04, 2015","112.32","112.25","112.34","112.25","41.44K","0.03%"
"Jun 03, 2015","112.29","112.22","112.35","112.22","50.88K","0.04%"
"Jun 02, 2015","112.24","112.29","112.31","112.21","27.13K","-0.04%"
"Jun 01, 2015","112.28","112.37","112.37","112.28","22.48K","-0.07%"
"May 29, 2015","112.36","112.33","112.36","112.32","12.60K","0.04%"
"May 28, 2015","112.31","112.35","112.35","112.31","15.65K","-0.04%"
"May 27, 2015","112.35","112.32","112.38","112.32","19.31K","0.04%"
"May 26, 2015","112.31","112.26","112.36","112.26","18.88K","-0.05%"
"May 22, 2015","112.37","112.39","112.42","112.37","17.34K","0.00%"
"May 21, 2015","112.37","112.41","112.42","112.36","17.20K","-0.02%"
"May 20, 2015","112.39","112.36","112.43","112.36","17.17K","0.04%"
"May 19, 2015","112.35","112.30","112.40","112.29","26.57K","0.07%"
"May 18, 2015","112.27","112.28","112.29","112.23","17.76K","0.02%"
"May 15, 2015","112.25","112.23","112.30","112.23","15.13K","0.01%"
"May 14, 2015","112.24","112.21","112.24","112.18","15.92K","0.04%"
"May 13, 2015","112.20","112.22","112.27","112.19","36.11K","-0.01%"
"May 12, 2015","112.21","112.23","112.25","112.16","27.73K","-0.03%"
"May 11, 2015","112.24","112.24","112.25","112.20","14.57K","-0.01%"
"May 08, 2015","112.25","112.20","112.25","112.18","14.85K","0.04%"
"May 07, 2015","112.21","112.09","112.24","112.07","42.67K","0.10%"
"May 06, 2015","112.10","112.12","112.21","111.98","41.59K","-0.04%"
"May 05, 2015","112.15","112.23","112.24","112.07","50.17K","-0.04%"
"May 04, 2015","112.20","112.24","112.27","112.19","13.07K","-0.05%"
"Apr 30, 2015","112.26","112.19","112.26","112.08","24.94K","0.07%"
"Apr 29, 2015","112.18","112.28","112.29","112.18","24.03K","-0.11%"
"Apr 28, 2015","112.30","112.29","112.33","112.25","18.90K","0.03%"
"Apr 27, 2015","112.27","112.22","112.31","112.18","16.16K","0.04%"
"Apr 24, 2015","112.22","112.23","112.26","112.20","12.17K","0.01%"
"Apr 23, 2015","112.21","112.23","112.27","112.21","17.31K","-0.04%"
"Apr 22, 2015","112.25","112.17","112.26","112.15","21.82K","0.08%"
"Apr 21, 2015","112.16","112.13","112.19","112.11","21.67K","0.04%"
"Apr 20, 2015","112.11","112.08","112.19","112.08","21.36K","0.00%"
"Apr 17, 2015","112.11","112.15","112.16","112.03","30.35K","-0.02%"
"Apr 16, 2015","112.13","112.28","112.28","112.13","26.84K","-0.14%"
"Apr 15, 2015","112.29","112.20","112.30","112.16","22.21K","0.08%"
"Apr 14, 2015","112.20","112.22","112.26","112.18","18.74K","-0.03%"
"Apr 13, 2015","112.23","112.25","112.25","112.21","15.30K","0.00%"
"Apr 10, 2015","112.23","112.23","112.27","112.20","9.63K","0.00%"
"Apr 09, 2015","112.23","112.26","112.26","112.21","13.54K","-0.02%"
"Apr 08, 2015","112.25","112.26","112.27","112.24","9.84K","0.02%"
"Apr 07, 2015","112.23","112.22","112.28","112.21","10.37K","0.04%"
"Apr 02, 2015","112.19","112.21","112.25","112.17","14.37K","-0.01%"
"Apr 01, 2015","112.20","112.16","112.25","112.16","24.45K","0.03%"
"Mar 31, 2015","112.17","112.07","112.19","112.07","18.03K","0.09%"
"Mar 30, 2015","112.07","112.03","112.09","112.02","14.59K","0.03%"
"Mar 27, 2015","112.04","112.10","112.12","112.04","14.12K","-0.03%"
"Mar 26, 2015","112.07","112.02","112.08","112.00","18.23K","0.04%"
"Mar 25, 2015","112.02","112.02","112.07","111.99","19.00K","0.00%"
"Mar 24, 2015","112.02","112.06","112.08","111.96","21.06K","-0.03%"
"Mar 23, 2015","112.05","112.15","112.15","112.01","15.83K","-0.08%"
"Mar 20, 2015","112.14","112.13","112.18","112.12","11.43K","0.06%"
"Mar 19, 2015","112.07","112.10","112.16","112.04","24.88K","0.00%"
"Mar 18, 2015","112.07","112.13","112.14","111.95","32.62K","-0.04%"
"Mar 17, 2015","112.11","112.25","112.25","112.11","15.61K","-0.08%"
"Mar 16, 2015","112.20","112.24","112.27","112.20","9.71K","-0.03%"
"Mar 14, 2015","112.23","112.23","112.23","112.23","-","0.00%"
"Mar 13, 2015","112.23","112.21","112.24","112.20","8.76K","0.02%"
"Mar 12, 2015","112.21","112.27","112.35","112.19","26.75K","-0.04%"
"Mar 11, 2015","112.26","112.24","112.29","112.23","19.41K","0.02%"
"Mar 10, 2015","112.24","112.25","112.28","112.22","13.37K","-0.01%"
