"Date","Price","Open","High","Low","Vol.","Change %"
"May 12, 2017","151.44","150.78","151.69","150.72","248.33K","0.54%"
"May 11, 2017","150.62","150.59","150.88","150.22","278.93K","0.06%"
"May 10, 2017","150.53","150.84","151.44","150.41","256.78K","-0.15%"
"May 09, 2017","150.75","151.12","151.28","150.59","191.74K","-0.37%"
"May 08, 2017","151.31","151.56","152.41","151.03","242.64K","-0.33%"
"May 05, 2017","151.81","151.72","152.25","151.44","235.91K","0.06%"
"May 04, 2017","151.72","152.56","152.62","151.34","301.40K","-0.71%"
"May 03, 2017","152.81","153.00","153.22","152.31","332.55K","0.04%"
"May 02, 2017","152.75","152.22","153.09","151.81","222.49K","0.49%"
"May 01, 2017","152.00","152.97","153.19","151.66","210.25K","-0.63%"
"Apr 28, 2017","152.97","152.72","153.06","151.88","278.69K","0.16%"
"Apr 27, 2017","152.72","152.81","153.03","152.22","224.54K","0.04%"
"Apr 26, 2017","152.66","152.22","152.88","151.94","260.87K","0.16%"
"Apr 25, 2017","152.41","153.41","153.53","152.00","193.26K","-0.67%"
"Apr 24, 2017","153.44","153.06","153.69","152.56","249.80K","-0.47%"
"Apr 21, 2017","154.16","154.28","154.75","153.94","187.23K","0.00%"
"Apr 20, 2017","154.16","154.56","154.97","153.78","224.14K","-0.38%"
"Apr 19, 2017","154.75","155.28","155.31","154.31","208.44K","-0.26%"
"Apr 18, 2017","155.16","153.56","155.50","153.47","302.74K","1.10%"
"Apr 17, 2017","153.47","154.19","154.47","153.31","142.03K","-0.34%"
"Apr 13, 2017","154.00","153.91","154.31","153.34","237.67K","0.65%"
"Apr 12, 2017","153.00","152.97","153.91","152.69","266.25K","0.02%"
"Apr 11, 2017","152.97","151.69","153.12","151.69","262.43K","0.78%"
"Apr 10, 2017","151.78","151.38","152.09","151.09","190.56K","0.18%"
"Apr 07, 2017","151.50","151.75","153.12","151.22","359.24K","-0.15%"
"Apr 06, 2017","151.72","151.88","152.00","151.09","204.79K","0.15%"
"Apr 05, 2017","151.50","151.56","152.09","150.84","290.30K","-0.11%"
"Apr 04, 2017","151.66","152.31","152.41","151.47","222.70K","-0.06%"
"Apr 03, 2017","151.75","150.97","152.38","150.66","305.80K","0.60%"
"Mar 31, 2017","150.84","150.44","151.00","150.16","263.20K","0.21%"
"Mar 30, 2017","150.53","151.28","151.50","150.34","198.67K","-0.46%"
"Mar 29, 2017","151.22","150.53","151.41","150.38","214.05K","0.29%"
