"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2019","123.23","123.18","123.33","123.08","147.94K","-0.16%"
"Jan 07, 2019","123.43","123.35","123.66","123.14","137.75K","0.22%"
"Jan 04, 2019","123.16","123.90","123.91","123.11","181.77K","-0.69%"
"Jan 03, 2019","124.02","124.03","124.16","123.44","194.13K","0.22%"
"Jan 02, 2019","123.75","123.44","124.19","123.43","171.10K","0.47%"
"Dec 31, 2018","123.17","123.27","123.36","122.85","47.91K","-0.11%"
"Dec 28, 2018","123.30","123.05","123.48","122.86","91.03K","-0.71%"
"Dec 27, 2018","124.18","124.20","124.20","124.18","0.50K","0.05%"
"Dec 24, 2018","124.12","123.92","123.92","123.90","0.04K","1.01%"
"Dec 21, 2018","122.88","123.07","123.21","122.67","-","-0.95%"
"Dec 20, 2018","124.06","124.08","124.08","124.08","5.42K","0.08%"
"Dec 19, 2018","123.96","124.02","124.09","123.95","0.22K","0.10%"
"Dec 18, 2018","123.84","124.38","124.38","124.05","0.10K","-0.21%"
"Dec 17, 2018","124.10","124.25","124.25","124.12","0.81K","-0.26%"
"Dec 14, 2018","124.42","124.19","124.19","124.19","1.80K","0.26%"
"Dec 13, 2018","124.10","123.96","124.37","123.96","4.51K","-0.04%"
"Dec 12, 2018","124.15","124.86","124.86","124.20","7.88K","-0.57%"
"Dec 11, 2018","124.86","124.55","124.97","124.40","10.08K","-0.12%"
"Dec 10, 2018","125.01","124.25","125.07","124.25","6.15K","0.70%"
"Dec 07, 2018","124.14","124.33","124.33","123.99","0.27K","-0.31%"
"Dec 06, 2018","124.52","123.89","124.57","123.89","2.23K","0.64%"
"Dec 05, 2018","123.73","123.98","123.98","123.57","1.52K","-0.20%"
"Dec 04, 2018","123.98","124.07","124.22","123.52","29.23K","0.18%"
"Dec 03, 2018","123.76","123.09","123.83","123.04","9.08K","0.28%"
"Nov 30, 2018","123.42","123.30","123.47","123.22","14.47K","-0.03%"
"Nov 29, 2018","123.46","123.49","123.69","123.22","79.48K","0.28%"
"Nov 28, 2018","123.12","123.11","123.36","123.04","321.67K","0.04%"
"Nov 27, 2018","123.07","123.02","123.23","122.93","436.51K","0.22%"
"Nov 26, 2018","122.80","122.90","123.00","122.73","290.10K","-0.24%"
"Nov 23, 2018","123.10","122.65","123.20","122.61","170.69K","0.33%"
"Nov 22, 2018","122.70","122.92","123.19","122.54","139.14K","-0.24%"
"Nov 21, 2018","122.99","122.85","123.15","122.72","186.52K","-0.01%"
"Nov 20, 2018","123.00","123.02","123.27","122.80","228.32K","-0.04%"
"Nov 19, 2018","123.05","122.66","123.16","122.53","201.17K","0.27%"
"Nov 16, 2018","122.72","123.08","123.20","122.57","268.84K","-0.37%"
"Nov 15, 2018","123.18","122.05","123.40","122.01","422.57K","1.12%"
"Nov 14, 2018","121.82","121.86","122.21","121.69","254.26K","0.07%"
"Nov 13, 2018","121.74","122.16","122.30","121.61","294.56K","-0.53%"
"Nov 12, 2018","122.39","122.10","122.47","122.06","203.51K","0.47%"
"Nov 09, 2018","121.82","121.40","121.95","121.39","206.74K","0.53%"
"Nov 08, 2018","121.18","121.25","121.44","121.12","194.19K","-0.26%"
"Nov 07, 2018","121.49","121.56","121.65","121.23","190.88K","0.01%"
"Nov 06, 2018","121.48","121.65","121.85","121.39","210.67K","-0.25%"
"Nov 05, 2018","121.78","121.88","121.92","121.55","188.22K","-0.05%"
"Nov 02, 2018","121.84","121.92","122.06","121.73","218.47K","-0.33%"
