Date,Euribor_Futures,Euro_BOBL,Euro_BTP,Euro_Bund,Euro_OAT,Euro_SCHATZ,Euro-Buxl_Futures,Japan_Government,Short_Sterling,Short-Term_Euro-BTP,UK_Gilt,US_10,US_2,US_30,US_5
2014-09-29,99.93,127.83,129.92,149.52,143.54,110.985,142.32,145.83,99.34,111.1,112.99,124.77,109.88,138.31,119.3
2014-09-30,99.93,127.92,130.48,149.7,143.75,111.005,142.4,145.84,99.34,111.13,113.14,124.64,109.9,137.91,119.31
2014-10-01,99.93,128.05,131.13,150.21,144.2,111.015,143.5,145.87,99.35,111.24,113.72,125.52,109.55,139.62,118.75
2014-10-02,99.92,127.96,130.6,150.12,144.01,110.995,143.44,145.91,99.35,111.16,113.96,125.31,109.54,139.0,118.67
2014-10-03,99.92,127.81,130.72,149.82,143.88,110.975,143.48,145.98,99.36,111.16,113.5,125.14,109.48,139.22,118.48
2014-10-05,99.92,127.81,130.72,149.82,143.88,110.975,143.82,145.98,99.36,111.16,113.5,125.14,109.48,139.22,118.48
2014-10-06,99.93,127.91,130.58,150.12,144.04,110.99,143.86,145.97,99.36,111.14,113.85,125.41,109.55,139.38,118.74
2014-10-07,99.92,127.9,130.4,150.11,143.86,110.975,143.46,146.05,99.38,111.06,114.5,126.0,109.6,140.59,119.02
2014-10-08,99.92,127.92,130.5,150.2,144.0,110.975,143.7,146.14,99.38,111.01,114.92,126.38,109.72,140.66,119.38
2014-10-09,99.92,127.94,130.92,150.21,144.16,110.97,143.52,146.26,99.38,110.96,114.8,126.44,109.73,140.81,119.39
2014-10-10,99.92,127.96,130.68,150.4,144.16,110.96,144.04,146.13,99.39,111.03,115.24,126.55,109.77,141.28,119.45
2014-10-13,99.92,127.89,130.62,150.37,144.01,110.94,143.74,146.26,99.39,111.02,115.85,127.16,109.84,142.03,119.88
2014-10-14,99.91,128.01,130.88,150.91,144.66,110.95,145.28,146.17,99.41,111.02,116.09,127.44,109.91,142.69,120.0
2014-10-15,99.91,128.21,130.12,151.81,145.36,110.975,147.8,146.25,99.42,110.69,117.56,128.56,110.06,144.38,120.71
2014-10-16,99.9,127.94,128.25,151.12,144.09,110.96,146.54,146.24,99.39,110.14,116.63,128.05,109.98,143.41,120.42
2014-10-17,99.9,127.84,129.06,150.64,143.57,110.96,145.14,146.45,99.39,110.52,115.54,127.64,109.91,142.91,120.2
2014-10-20,99.9,127.98,128.18,150.78,143.41,110.98,145.2,146.25,99.4,110.39,115.93,127.81,109.97,143.09,120.34
2014-10-21,99.9,127.89,128.68,150.58,143.59,110.955,144.78,146.37,99.4,110.57,115.87,127.66,109.96,142.69,120.3
2014-10-22,99.9,127.92,128.93,150.64,143.72,110.945,144.76,146.29,99.42,110.59,115.57,127.42,109.93,142.41,120.15
2014-10-23,99.9,127.82,129.01,150.26,143.59,110.95,143.84,146.35,99.42,110.65,115.23,127.02,109.89,141.72,119.91
2014-10-24,99.9,127.82,128.98,150.35,143.55,110.935,144.14,146.49,99.42,110.53,115.27,127.03,109.91,141.72,119.94
2014-10-27,99.9,127.87,128.76,150.61,143.77,110.95,144.94,146.47,99.42,110.51,115.5,127.14,109.94,141.97,120.02
2014-10-28,99.9,127.83,128.79,150.53,143.86,110.95,144.94,146.58,99.43,110.55,115.3,126.95,109.93,141.53,119.93
2014-10-29,99.9,127.79,129.11,150.33,143.89,110.935,144.48,146.53,99.43,110.5,115.07,126.45,109.8,141.38,119.45
2014-10-30,99.91,127.97,129.32,150.88,144.42,110.95,145.74,146.53,99.42,110.55,115.33,126.62,109.81,141.56,119.59
2014-10-31,99.91,128.05,130.32,150.91,144.86,110.97,145.32,146.53,99.42,110.69,115.1,126.36,109.78,141.09,119.43
2014-11-03,99.92,127.97,130.06,150.76,144.53,110.955,144.8,146.73,99.42,110.7,114.83,126.27,109.75,141.06,119.32
2014-11-04,99.92,128.14,130.08,151.36,145.07,110.97,146.18,146.7,99.42,110.65,115.32,126.28,109.75,141.25,119.32
2014-11-05,99.92,128.14,129.89,151.16,144.84,110.975,145.44,146.44,99.42,110.64,115.07,126.28,109.73,141.09,119.34
2014-11-06,99.92,128.15,130.47,151.13,144.88,110.97,145.06,146.47,99.43,110.78,115.16,126.06,109.7,140.66,119.21
2014-11-07,99.92,128.18,130.29,151.27,144.94,110.98,145.5,146.39,99.43,110.8,115.53,126.66,109.78,141.66,119.57
2014-11-10,99.92,128.12,130.61,151.3,144.93,110.965,145.86,146.55,99.34,110.88,115.72,126.27,109.71,140.97,119.33
2014-11-11,99.92,128.13,130.88,151.26,145.06,110.96,145.74,146.25,99.34,110.92,115.31,126.11,109.69,140.72,119.25
2014-11-12,99.92,128.18,130.53,151.49,145.09,110.965,146.34,145.85,99.38,110.91,115.75,126.33,109.71,141.12,119.36
2014-11-13,99.93,128.23,130.49,151.62,145.17,110.95,146.52,146.08,99.38,110.88,115.84,126.48,109.76,141.25,119.47
2014-11-14,99.93,128.24,130.66,151.74,145.43,110.95,147.04,146.23,99.38,110.91,116.24,126.69,109.78,141.69,119.57
2014-11-16,99.93,128.24,130.66,151.74,145.43,110.95,147.26,146.23,99.38,110.91,116.24,126.69,109.78,141.69,119.57
2014-11-17,99.92,128.19,131.23,151.66,145.45,110.94,147.02,146.27,99.38,110.94,116.5,126.47,109.79,141.38,119.47
2014-11-18,99.9,128.11,131.08,151.59,145.39,110.905,146.82,146.05,99.38,110.95,116.45,126.64,109.8,141.69,119.57
2014-11-19,99.9,127.9,131.05,151.13,144.97,110.87,145.96,146.3,99.38,110.93,116.32,126.39,109.77,141.22,119.45
2014-11-20,99.9,128.06,131.36,151.64,145.47,110.88,146.94,146.36,99.43,111.01,116.67,126.56,109.81,141.56,119.56
2014-11-21,99.91,128.17,132.39,151.97,145.85,110.9,147.5,146.45,99.44,111.16,117.14,126.69,109.83,142.0,119.65
2014-11-23,99.91,128.17,132.39,151.97,145.85,110.9,147.5,146.53,99.44,111.16,117.14,126.69,109.83,142.0,119.65
2014-11-24,99.91,128.15,132.66,151.88,145.84,110.905,147.12,146.51,99.43,111.22,117.14,126.78,109.84,142.06,119.71
2014-11-25,99.91,128.22,133.14,152.32,146.42,110.9,148.16,146.6,99.44,111.28,117.58,127.12,109.89,142.97,119.88
2014-11-26,99.9,128.26,132.85,152.55,146.58,110.915,148.92,146.73,99.43,111.21,117.94,127.36,109.91,143.44,120.02
2014-11-27,99.91,128.27,133.74,152.88,147.1,110.91,149.9,146.88,99.43,111.25,118.39,126.93,109.55,142.36,119.41
2014-11-28,99.91,128.25,134.02,152.85,147.23,110.89,149.98,146.91,99.43,111.21,118.37,127.66,109.96,144.06,120.2
2014-11-30,99.91,128.25,134.02,152.85,147.23,110.89,149.98,146.91,99.39,111.21,118.37,127.66,109.96,144.06,120.2
2014-12-01,99.92,128.09,134.12,152.53,147.02,110.86,149.4,146.9,99.44,111.18,118.8,127.52,109.96,143.53,120.16
2014-12-02,99.92,128.09,134.07,152.29,146.68,110.89,149.0,146.95,99.44,111.19,118.03,126.95,109.9,142.53,119.84
2014-12-03,99.92,128.22,134.42,152.29,146.72,110.905,148.7,147.17,99.43,111.25,117.64,126.89,109.85,142.72,119.76
2014-12-04,99.92,128.13,133.97,152.1,146.57,110.875,148.54,147.24,99.45,111.19,117.89,127.11,109.88,143.28,119.87
2014-12-05,99.91,128.11,134.92,151.93,146.6,110.9,148.42,147.32,99.45,111.24,117.64,126.52,109.69,142.97,119.34
2014-12-07,99.91,128.11,134.92,151.93,146.6,110.9,147.58,147.32,99.39,111.39,117.64,126.52,109.69,142.97,119.34
2014-12-08,99.91,128.23,134.66,152.45,146.84,110.905,149.5,147.14,99.45,111.4,118.07,126.8,109.7,144.0,119.41
2014-12-09,99.92,129.66,133.96,153.91,145.58,110.935,150.48,147.4,99.44,111.18,118.83,127.14,109.72,144.59,119.62
2014-12-10,99.91,129.66,133.6,153.97,145.65,110.925,150.94,147.42,99.45,111.08,118.6,127.62,109.81,145.38,119.9
2014-12-11,99.92,129.69,133.62,154.06,145.74,110.94,151.26,147.49,99.44,111.09,118.71,127.36,109.75,145.53,119.72
2014-12-12,99.92,129.8,133.56,154.73,146.32,110.965,153.24,147.25,99.44,110.85,119.75,127.95,109.87,146.62,120.09
2014-12-14,99.91,129.8,133.56,154.73,146.32,110.965,153.24,147.25,99.39,110.85,119.75,127.95,109.87,146.62,120.09
2014-12-15,99.92,129.8,134.09,154.65,146.25,110.975,153.08,147.38,99.43,110.89,119.57,127.7,109.79,146.53,119.88
2014-12-16,99.9,129.87,133.89,155.03,146.53,111.0,154.38,147.58,99.44,110.87,120.06,128.11,109.84,147.22,120.12
2014-12-17,99.9,129.94,134.2,155.12,146.62,111.02,154.38,147.6,99.44,110.97,120.16,127.44,109.75,146.16,119.66
2014-12-18,99.91,129.94,134.25,154.83,146.37,111.035,153.02,147.66,99.38,111.03,119.09,127.02,109.72,145.19,119.49
2014-12-19,99.91,130.0,134.49,155.11,146.48,111.045,152.92,147.54,99.37,111.12,119.25,127.14,109.69,145.78,119.49
2014-12-21,99.91,130.0,134.49,155.11,146.48,111.045,152.92,147.54,99.38,111.12,119.25,127.14,109.69,145.78,119.49
2014-12-22,99.92,130.02,134.8,155.05,146.59,111.07,152.9,147.7,99.38,111.21,119.57,126.7,109.66,144.59,119.41
2014-12-23,99.92,130.0,134.86,155.17,146.72,111.065,153.2,147.68,99.38,111.25,119.27,126.0,109.6,142.88,119.1
2014-12-24,99.92,129.98,134.85,154.93,146.72,111.07799999999999,153.2,147.73,99.39,111.25,119.03,125.95,109.59,143.16,119.11
2014-12-25,99.92,129.98,134.85,154.93,146.72,111.07799999999999,153.2,147.83,99.39,111.25,119.03,125.98,109.19,143.3,118.41
2014-12-26,99.92,129.98,134.85,154.93,146.72,111.07799999999999,153.2,147.69,99.39,111.25,119.03,126.02,109.18,143.38,119.12
2014-12-28,99.92,129.98,134.85,154.93,146.72,111.07799999999999,153.2,147.69,99.39,111.25,119.03,126.02,109.18,143.38,119.12
2014-12-29,99.92,130.27,134.56,155.82,147.13,111.09,154.74,147.77,99.39,111.22,119.54,126.39,109.63,144.0,119.34
2014-12-30,99.93,130.28,135.6,155.87,147.22,111.09,154.98,147.79,99.4,111.35,119.1,126.58,109.66,144.28,119.47
2014-12-31,99.92,130.27,135.59,155.79,147.22,111.09,154.98,147.83,99.4,111.35,119.53,126.8,109.67,144.56,119.6
2015-01-01,99.92,130.27,135.59,155.79,147.22,111.09,154.98,147.71,99.4,111.35,119.53,126.59,109.28,144.32,118.81
2015-01-02,99.93,130.35,136.83,156.48,147.77,111.1,156.84,147.8,99.41,111.59,119.82,127.16,109.32,145.5,119.09
2015-01-05,99.93,130.25,135.85,156.22,147.49,111.085,156.88,147.89,99.4,111.45,120.39,127.77,109.34,146.97,119.31
2015-01-06,99.93,130.33,135.72,156.92,148.05,111.085,160.58,148.1,99.42,111.36,121.15,128.36,109.41,148.16,119.7
2015-01-07,99.93,130.34,134.83,156.73,147.66,111.09,159.74,148.0,99.39,111.37,121.02,128.47,109.45,148.19,119.8
2015-01-08,99.93,130.28,135.7,156.33,147.48,111.08,157.7,148.12,99.37,111.35,120.62,128.11,109.47,146.91,119.7
2015-01-09,99.93,130.37,135.07,156.74,147.64,111.11,159.24,148.2,99.39,111.3,121.2,128.58,109.54,147.53,119.98
2015-01-11,99.93,130.37,135.07,156.74,147.64,111.11,159.24,148.27,99.39,111.3,121.2,128.58,109.54,147.53,119.98
2015-01-12,99.93,130.3,135.96,156.71,147.84,111.1,159.78,148.34,99.39,111.38,121.35,129.06,109.59,148.44,120.27
2015-01-13,99.93,130.31,136.14,156.68,148.01,111.1,159.82,148.29,99.38,111.36,121.2,129.31,109.65,148.62,120.44
2015-01-14,99.93,130.4,136.65,157.26,148.86,111.1,161.14,148.39,99.4,111.42,121.96,129.77,109.74,149.41,120.73
2015-01-15,99.94,130.55,136.75,157.44,148.71,111.16,161.0,148.36,99.4,111.49,121.95,130.34,109.84,150.09,121.12
2015-01-16,99.94,130.54,137.36,157.44,148.95,111.185,161.06,148.4,99.39,111.62,121.71,129.86,109.77,149.53,120.8
2015-01-17,99.94,130.54,137.36,157.44,148.95,111.185,161.38,148.4,99.39,111.62,121.71,129.86,109.77,149.53,120.8
2015-01-18,99.94,130.54,137.36,157.44,148.95,111.185,161.38,148.4,99.39,111.62,121.71,129.84,109.78,149.32,120.82
2015-01-19,99.94,130.59,137.31,157.77,149.08,111.2,161.92,148.62,99.39,111.61,121.89,130.04,109.81,149.76,120.95
2015-01-20,99.96,130.49,137.19,157.69,148.89,111.175,162.14,148.47,99.38,111.66,121.82,129.86,109.75,149.84,120.75
2015-01-21,99.95,130.24,137.05,156.81,148.33,111.18,160.34,148.17,99.41,111.64,122.35,129.44,109.73,149.09,120.55
2015-01-22,99.95,130.44,138.44,157.74,149.17,111.19,161.7,147.65,99.39,111.84,121.99,129.12,109.68,148.5,120.36
2015-01-23,99.96,130.67,138.97,158.73,149.79,111.205,164.18,148.4,99.41,111.9,122.47,129.67,109.74,149.84,120.62
2015-01-25,99.96,130.67,138.97,158.73,149.79,111.205,164.6,148.4,99.41,111.9,122.47,129.67,109.74,149.84,120.62
2015-01-26,99.94,130.44,139.41,158.15,149.38,111.165,164.02,148.53,99.38,111.8,122.09,129.5,109.69,149.59,120.48
2015-01-27,99.95,130.51,138.85,158.42,149.47,111.18,164.68,148.06,99.38,111.78,122.43,129.66,109.72,149.53,120.57
2015-01-28,99.96,130.67,138.15,158.74,149.47,111.21,165.88,147.88,99.39,111.69,122.6,130.47,109.8,151.19,121.03
2015-01-29,99.94,130.7,138.09,158.72,149.3,111.225,165.9,147.94,99.38,111.73,123.02,130.19,109.77,150.41,120.88
2015-01-30,99.94,130.89,138.19,159.39,149.95,111.23,168.4,148.13,99.38,111.78,123.87,130.88,109.88,151.28,121.34
2015-02-02,99.94,130.91,138.13,159.35,149.9,111.245,168.78,148.01,99.38,111.78,123.45,130.92,109.89,150.84,121.35
2015-02-03,99.95,130.84,138.41,158.91,149.53,111.26,167.58,147.38,99.37,111.83,122.62,130.06,109.82,149.28,120.9
2015-02-04,99.95,130.81,138.99,158.62,149.34,111.245,167.36,147.3,99.37,111.9,121.94,130.0,109.8,149.44,120.85
2015-02-05,99.95,130.82,138.85,158.58,149.32,111.26,167.5,147.33,99.37,111.95,121.77,129.86,109.78,148.88,120.82
2015-02-06,99.95,130.85,138.53,158.42,148.98,111.275,167.4,147.51,99.36,111.89,120.83,128.72,109.52,147.66,119.97
2015-02-09,99.94,130.95,137.8,158.84,149.12,111.28,168.1,147.42,99.37,111.78,121.18,128.61,109.53,147.59,119.87
2015-02-10,99.95,130.9,137.45,158.46,148.65,111.3,167.48,147.1,99.37,111.83,120.66,128.36,109.51,146.88,119.74
2015-02-11,99.95,130.97,137.58,158.61,148.93,111.31,167.88,147.22,99.37,111.81,120.51,128.36,109.52,146.91,119.74
2015-02-12,99.95,131.06,137.81,159.1,149.3,111.31,169.3,147.14,99.4,111.87,120.59,128.42,109.56,146.81,119.88
2015-02-13,99.95,131.06,138.18,158.99,149.31,111.3,168.46,146.96,99.41,111.93,120.53,128.23,109.55,145.91,119.8
2015-02-15,99.95,131.06,138.18,158.99,149.31,111.3,168.46,146.96,99.41,111.93,120.53,127.93,109.54,145.07,119.65
2015-02-16,99.95,131.05,137.92,158.93,149.19,111.31,167.9,146.78,99.41,111.85,120.3,128.34,109.59,145.74,119.88
2015-02-17,99.94,130.96,137.73,158.61,148.94,111.285,166.96,147.23,99.4,111.91,119.66,127.25,109.49,144.09,119.31
2015-02-18,99.95,131.04,137.95,158.53,148.97,111.3,165.7,147.02,99.39,111.99,118.82,128.02,109.64,144.81,119.84
2015-02-19,99.94,131.08,138.28,158.63,149.0,111.3,165.22,147.26,99.42,111.99,119.06,127.59,109.59,144.31,119.58
2015-02-20,99.94,131.12,138.63,158.82,149.27,111.305,165.08,147.33,99.42,112.03,119.57,127.41,109.55,144.03,119.43
2015-02-21,99.94,131.12,138.63,158.82,149.27,111.305,163.4,147.33,99.42,112.03,119.57,127.41,109.55,144.03,119.43
2015-02-23,99.96,131.12,139.43,158.86,149.57,111.305,164.62,147.42,99.43,112.13,119.23,128.02,109.63,145.34,119.73
2015-02-24,99.96,131.12,139.74,158.86,149.65,111.305,164.72,147.5,99.43,112.18,119.61,128.69,109.74,146.16,120.18
2015-02-25,99.96,131.25,139.71,159.45,150.14,111.325,166.24,147.85,99.43,112.18,120.19,128.72,109.73,146.88,120.16
2015-02-26,99.97,131.27,140.91,159.8,150.53,111.33,167.6,147.85,99.42,112.31,119.93,128.28,109.66,146.81,119.87
2015-02-27,99.97,131.18,140.89,159.46,150.26,111.315,166.7,147.9,99.43,112.35,119.37,128.42,109.7,147.03,119.99
2015-03-01,99.97,131.18,140.89,159.46,150.26,111.315,165.42,147.9,99.43,112.14,119.37,128.42,109.7,147.03,119.99
2015-03-02,99.97,131.01,140.84,159.13,149.86,111.28,165.78,147.87,99.43,112.15,119.26,127.77,109.62,145.81,119.66
2015-03-03,99.96,131.01,140.37,159.0,149.54,111.28,165.84,147.59,99.42,112.04,118.69,127.47,109.59,145.16,119.48
2015-03-04,99.96,130.95,140.35,158.77,149.43,111.27,165.68,147.59,99.42,112.03,118.29,127.56,109.62,145.34,119.59
2015-03-05,99.97,131.01,141.15,158.99,149.54,111.23,167.24,147.54,99.43,112.28,118.49,127.72,109.66,145.47,119.74
2015-03-06,99.97,131.03,141.78,159.06,149.77,111.25,167.94,147.67,99.43,112.19,117.63,126.75,109.49,143.38,119.17
2015-03-09,99.97,129.28,139.89,157.28,154.41,111.155,167.82,147.26,99.43,112.25,117.78,127.09,109.57,144.19,119.38
2015-03-10,99.97,129.47,140.62,158.33,155.52,111.21,172.1,146.89,99.44,112.24,119.09,127.56,109.61,145.25,119.57
2015-03-11,99.97,129.48,141.65,158.64,156.09,111.21,174.58,147.39,99.44,112.26,119.06,127.61,109.6,145.72,119.56
2015-03-12,99.98,129.37,141.64,157.96,155.78,111.2,172.92,147.39,99.43,112.21,119.79,127.83,109.66,145.69,119.73
2015-03-13,99.98,129.29,141.49,157.99,155.76,111.18,173.32,147.13,99.44,112.23,120.18,127.77,109.68,145.69,119.73
2015-03-14,99.98,129.29,141.49,157.99,155.76,111.18,173.22,147.13,99.44,112.23,120.18,127.77,109.68,145.69,119.73
2015-03-16,99.97,129.14,141.5,157.7,155.57,111.155,173.84,147.05,99.43,112.2,120.33,127.84,109.66,145.84,119.8
2015-03-17,99.99,129.06,140.42,157.59,155.28,111.14,173.2,147.09,99.44,112.11,120.39,128.11,109.63,146.66,119.84
2015-03-18,99.98,129.39,139.72,158.65,156.05,111.2,175.12,147.56,99.44,112.07,120.32,129.16,109.84,148.16,120.55
2015-03-19,99.98,129.39,140.7,158.69,156.34,111.205,175.5,147.9,99.41,112.07,121.89,128.81,109.73,147.97,120.28
2015-03-20,99.99,129.45,141.13,158.76,156.53,111.215,175.66,147.9,99.42,112.14,121.95,129.22,109.78,148.59,120.6
2015-03-23,99.99,129.24,140.08,158.37,155.81,111.175,174.8,148.03,99.42,112.05,121.25,128.84,109.8,164.03,120.68
2015-03-24,99.99,129.18,139.69,158.13,155.55,111.17,174.54,147.97,99.42,112.02,122.07,129.09,109.84,165.25,120.82
2015-03-25,99.99,129.28,139.63,158.33,155.68,111.19,175.14,147.85,99.42,112.02,122.41,128.81,109.84,164.53,120.65
2015-03-26,99.99,129.39,139.63,158.41,155.76,111.225,174.92,147.86,99.42,112.07,120.36,128.23,109.8,162.41,120.38
2015-03-27,99.98,129.41,139.53,158.54,155.82,111.215,175.1,147.44,99.41,112.04,121.89,128.69,109.87,164.41,120.65
2015-03-30,99.99,129.35,139.88,158.48,155.67,111.215,175.52,147.5,99.41,112.07,120.73,128.59,109.84,163.47,120.63
2015-03-31,99.99,129.43,140.58,158.76,156.05,111.225,176.16,147.22,99.41,112.17,120.75,128.91,109.91,163.88,120.88
2015-04-01,99.99,129.44,140.75,158.94,156.36,111.235,176.36,147.46,99.41,112.2,120.96,129.38,109.62,165.81,120.43
2015-04-02,99.99,129.39,140.38,158.75,156.08,111.24,175.42,147.75,99.41,112.19,120.51,129.17,109.61,164.56,120.38
2015-04-03,99.99,129.39,140.38,158.75,156.08,111.24,175.42,147.65,99.41,112.19,120.51,129.92,109.74,165.75,120.85
2015-04-06,99.99,129.39,140.38,158.75,156.08,111.24,175.42,147.83,99.41,112.19,120.51,129.42,109.7,163.75,120.6
2015-04-07,99.99,129.46,141.12,158.77,156.13,111.26,174.44,147.65,99.42,112.23,120.46,129.36,109.66,164.62,120.48
2015-04-08,99.99,129.62,140.96,159.08,156.45,111.285,174.8,147.58,99.41,112.25,120.6,129.36,109.65,164.94,120.47
2015-04-09,99.99,129.61,140.63,159.12,156.49,111.285,174.6,147.59,99.42,112.23,120.57,128.84,109.61,163.25,120.19
2015-04-10,99.99,129.61,140.9,159.19,156.66,111.28,174.98,147.73,99.41,112.23,120.45,128.81,109.58,163.5,120.13
2015-04-13,99.99,129.59,140.67,159.2,156.65,111.285,175.5,147.72,99.41,112.23,120.38,128.98,109.62,163.47,120.27
2015-04-14,100.0,129.64,140.37,159.54,157.02,111.29,176.86,147.87,99.42,112.2,121.29,129.31,109.67,164.38,120.45
2015-04-15,100.0,129.68,140.75,159.96,157.68,111.28,178.42,147.85,99.42,112.29,120.82,129.44,109.71,164.09,120.55
2015-04-16,100.0,129.66,139.62,160.18,157.59,111.29,179.5,147.8,99.42,112.13,120.4,129.69,109.76,164.12,120.73
2015-04-17,100.0,129.71,138.64,160.29,157.43,111.275,180.02,148.0,99.4,112.11,120.58,129.81,109.72,165.47,120.7
2015-04-20,100.0,129.66,138.44,160.36,157.55,111.26,180.66,147.93,99.38,112.11,120.77,129.53,109.66,163.78,120.59
2015-04-21,100.0,129.64,138.37,160.0,157.4,111.265,179.26,147.93,99.4,112.16,120.75,129.36,109.67,163.38,120.5
2015-04-22,100.0,129.38,139.15,159.19,156.89,111.245,177.0,148.03,99.39,112.25,119.52,128.86,109.63,161.47,120.27
2015-04-23,100.01,129.46,139.21,159.17,156.87,111.27,176.34,147.95,99.41,112.21,119.57,129.14,109.66,162.03,120.45
2015-04-24,100.0,129.46,138.92,159.29,156.87,111.255,176.04,148.2,99.4,112.22,120.03,129.39,109.73,162.56,120.64
2015-04-27,100.01,129.46,139.59,159.19,156.8,111.265,175.68,148.11,99.4,112.27,119.61,129.31,109.71,162.84,120.56
2015-04-28,100.01,129.54,139.7,159.27,156.89,111.27,175.42,148.19,99.41,112.3,119.6,128.95,109.69,161.47,120.39
2015-04-29,100.0,129.07,138.4,157.73,155.08,111.2,170.74,147.96,99.4,112.18,118.25,128.52,109.67,159.88,120.23
2015-04-30,100.01,128.8,138.38,156.7,154.23,111.175,168.66,147.89,99.4,112.26,118.12,128.38,109.63,159.59,120.13
2015-05-01,100.0,128.8,138.38,156.7,154.23,111.175,168.66,147.5,99.41,112.26,118.17,127.78,109.59,157.62,119.84
2015-05-03,100.0,128.8,138.38,156.7,154.23,111.175,168.66,147.09,99.41,112.26,118.17,127.78,109.59,157.62,119.84
2015-05-04,100.01,128.63,137.91,155.67,153.16,111.18,165.08,146.62,99.41,112.2,118.17,127.77,109.6,156.78,119.88
2015-05-05,100.01,128.56,134.69,154.85,151.91,111.18,162.84,146.62,99.4,112.15,116.83,127.42,109.55,156.06,119.66
2015-05-06,100.0,128.39,133.66,153.93,150.89,111.175,159.04,146.89,99.41,112.1,116.81,127.09,109.52,154.31,119.52
2015-05-07,100.0,128.37,135.23,154.0,151.05,111.16,160.08,146.77,99.41,112.21,117.27,127.39,109.53,155.97,119.59
2015-05-08,100.01,128.61,135.94,154.76,151.98,111.175,161.48,146.97,99.42,112.25,117.86,127.83,109.66,156.22,119.95
2015-05-11,100.01,128.48,135.2,154.13,151.32,111.18,159.44,147.2,99.42,112.24,117.3,126.89,109.59,153.19,119.49
2015-05-12,100.01,128.31,134.23,153.04,150.27,111.16,156.06,146.6,99.42,112.21,116.63,127.05,109.62,153.59,119.62
2015-05-13,100.0,128.25,134.07,152.72,150.15,111.14,154.58,146.63,99.42,112.2,116.72,126.98,109.69,152.56,119.71
2015-05-14,100.01,128.23,134.63,152.7,150.16,111.125,154.0,146.8,99.42,112.24,116.71,127.39,109.76,153.0,119.98
2015-05-15,100.01,128.4,135.51,153.56,150.94,111.145,157.12,147.27,99.43,112.25,117.58,128.03,109.77,155.59,120.2
2015-05-18,100.01,128.43,134.2,153.51,150.72,111.145,156.56,147.4,99.42,112.27,117.12,127.38,109.7,153.47,119.86
2015-05-19,100.01,128.51,135.01,153.89,151.29,111.165,158.34,147.38,99.42,112.35,117.03,127.03,109.63,153.0,119.59
2015-05-20,100.01,128.52,134.77,153.67,151.07,111.19,158.02,147.32,99.43,112.39,116.9,127.27,109.67,152.72,119.78
2015-05-21,100.01,128.52,134.84,153.6,150.98,111.185,157.44,147.24,99.42,112.37,116.97,127.72,109.69,154.41,119.99
2015-05-22,100.01,128.56,135.06,154.0,151.33,111.18,158.18,147.17,99.42,112.37,117.45,127.28,109.6,153.78,119.66
2015-05-24,100.01,128.56,135.06,154.0,151.33,111.18,158.18,147.17,99.42,112.37,117.45,127.28,109.28,152.44,119.66
2015-05-25,100.0,128.56,135.06,154.0,151.33,111.18,158.18,147.15,99.42,112.37,117.45,127.28,109.3,152.82,119.66
